BATTERY,6,99.995316,29071.142420,,
BATTERY,6,99.995316,29071.142420,,
BATTERY,6,99.995141,30159.142420,,
BATTERY,6,99.993513,33648.142420,,
BATTERY,6,99.992930,37264.142420,,
BATTERY,6,99.992930,37264.142420,,
BATTERY,6,99.992348,40881.142420,,
BATTERY,6,99.992348,40881.142420,,
BATTERY,6,99.991713,44818.142420,,
BATTERY,6,99.991713,44818.142420,,
BATTERY,6,99.991130,48435.142420,,
BATTERY,6,99.991130,48435.142420,,
BATTERY,6,99.990548,52052.142420,,
BATTERY,6,99.990548,52052.142420,,
BATTERY,6,99.942540,350031.142420,,
BATTERY,6,99.942540,350031.142420,,
BATTERY,6,99.941906,353967.142420,,
BATTERY,6,99.941906,353967.142420,,
BATTERY,6,99.941834,354416.142420,,
BATTERY,6,99.940205,357905.142420,,
BATTERY,6,99.939468,362481.142420,,
BATTERY,6,99.939468,362481.142420,,
BATTERY,6,99.938834,366418.142420,,
BATTERY,6,99.938834,366418.142420,,
BATTERY,6,99.851097,910991.142420,,
BATTERY,6,99.851097,910991.142420,,
BATTERY,6,99.850463,914927.142420,,
BATTERY,6,99.850463,914927.142420,,
BATTERY,6,99.849880,918544.142420,,
BATTERY,6,99.849880,918544.142420,,
BATTERY,6,99.849859,918673.142420,,
BATTERY,6,99.848231,922162.142420,,
BATTERY,6,99.847597,926098.142420,,
BATTERY,6,99.847597,926098.142420,,
BATTERY,6,99.846911,930355.142420,,
BATTERY,6,99.846911,930355.142420,,
BATTERY,6,99.846277,934292.142420,,
BATTERY,6,99.846277,934292.142420,,
BATTERY,6,99.835221,1002912.000000,,
BATTERY,6,99.835221,1002912.000000,,
BATTERY,6,99.674317,2001632.000000,,
BATTERY,6,99.674317,2001632.000000,,
BATTERY,6,99.674059,2003232.000000,,
BATTERY,6,99.674059,2003232.000000,,
BATTERY,6,99.674038,2003361.000000,,
BATTERY,6,99.673485,2004546.000000,,
BATTERY,6,99.673124,2006785.000000,,
BATTERY,6,99.673124,2006785.000000,,
BATTERY,6,99.672804,2008771.000000,,
BATTERY,6,99.672804,2008771.000000,,
BATTERY,6,99.512895,3001312.000000,,
BATTERY,6,99.512895,3001312.000000,,
BATTERY,6,99.512823,3001761.000000,,
BATTERY,6,99.512270,3002946.000000,,
BATTERY,6,99.512007,3004578.000000,,
BATTERY,6,99.512007,3004578.000000,,
BATTERY,6,99.511697,3006498.000000,,
BATTERY,6,99.511697,3006498.000000,,
BATTERY,6,99.511125,3010051.000000,,
BATTERY,6,99.511125,3010051.000000,,
