THROUGHPUT_PLOT
Link_1_Throughput (Bi-directional Aggregated)
29071.142420,97.000000,
29071.142420,97.000000,
29071.142420,97.000000,
29071.142420,97.000000,
29071.142420,97.000000,
29071.142420,97.000000,
29071.142420,97.000000,
33647.142420,97.000000,
33647.142420,97.000000,
33647.142420,97.000000,
33647.142420,97.000000,
33647.142420,97.000000,
33647.142420,97.000000,
33647.142420,97.000000,
37264.142420,97.000000,
37264.142420,97.000000,
37264.142420,97.000000,
37264.142420,97.000000,
37264.142420,97.000000,
37264.142420,97.000000,
37264.142420,97.000000,
40881.142420,97.000000,
40881.142420,97.000000,
40881.142420,97.000000,
40881.142420,97.000000,
40881.142420,97.000000,
40881.142420,97.000000,
40881.142420,97.000000,
44818.142420,97.000000,
44818.142420,97.000000,
44818.142420,97.000000,
44818.142420,97.000000,
44818.142420,97.000000,
44818.142420,97.000000,
44818.142420,97.000000,
48435.142420,97.000000,
48435.142420,97.000000,
48435.142420,97.000000,
48435.142420,97.000000,
48435.142420,97.000000,
48435.142420,97.000000,
48435.142420,97.000000,
52052.142420,97.000000,
52052.142420,97.000000,
52052.142420,97.000000,
52052.142420,97.000000,
52052.142420,97.000000,
52052.142420,97.000000,
350031.142420,97.000000,
350031.142420,97.000000,
350031.142420,97.000000,
350031.142420,97.000000,
350031.142420,97.000000,
350031.142420,97.000000,
350031.142420,97.000000,
353967.142420,97.000000,
353967.142420,97.000000,
353967.142420,97.000000,
353967.142420,97.000000,
353967.142420,97.000000,
357904.142420,97.000000,
357904.142420,97.000000,
357904.142420,97.000000,
357904.142420,97.000000,
357904.142420,97.000000,
357904.142420,97.000000,
357904.142420,97.000000,
362481.142420,97.000000,
362481.142420,97.000000,
362481.142420,97.000000,
362481.142420,97.000000,
362481.142420,97.000000,
362481.142420,97.000000,
366418.142420,97.000000,
366418.142420,97.000000,
366418.142420,97.000000,
366418.142420,97.000000,
366418.142420,97.000000,
366418.142420,97.000000,
366418.142420,97.000000,
910991.142420,97.000000,
910991.142420,97.000000,
910991.142420,97.000000,
910991.142420,97.000000,
910991.142420,97.000000,
910991.142420,97.000000,
910991.142420,97.000000,
914927.142420,97.000000,
914927.142420,97.000000,
914927.142420,97.000000,
914927.142420,97.000000,
914927.142420,97.000000,
914927.142420,97.000000,
914927.142420,97.000000,
918544.142420,97.000000,
918544.142420,97.000000,
918544.142420,97.000000,
918544.142420,97.000000,
918544.142420,97.000000,
918544.142420,97.000000,
918544.142420,97.000000,
922161.142420,97.000000,
922161.142420,97.000000,
922161.142420,97.000000,
922161.142420,97.000000,
922161.142420,97.000000,
922161.142420,97.000000,
922161.142420,97.000000,
926098.142420,97.000000,
926098.142420,97.000000,
926098.142420,97.000000,
926098.142420,97.000000,
926098.142420,97.000000,
926098.142420,97.000000,
926098.142420,97.000000,
930355.142420,97.000000,
930355.142420,97.000000,
930355.142420,97.000000,
930355.142420,97.000000,
930355.142420,97.000000,
930355.142420,97.000000,
930355.142420,97.000000,
934292.142420,97.000000,
934292.142420,97.000000,
934292.142420,97.000000,
934292.142420,97.000000,
934292.142420,97.000000,
934292.142420,97.000000,
934292.142420,97.000000,
939317.142420,81.000000,
944085.142420,83.000000,
1002912.000000,25.000000,
1002912.000000,25.000000,
1002912.000000,25.000000,
1002912.000000,25.000000,
1002912.000000,25.000000,
1002912.000000,25.000000,
1002912.000000,25.000000,
1029903.142420,83.000000,
2001632.000000,25.000000,
2001632.000000,25.000000,
2001632.000000,25.000000,
2001632.000000,25.000000,
2001632.000000,25.000000,
2001632.000000,25.000000,
2001632.000000,25.000000,
2003232.000000,25.000000,
2003232.000000,25.000000,
2003232.000000,25.000000,
2003232.000000,25.000000,
2003232.000000,25.000000,
2003232.000000,25.000000,
2004545.000000,25.000000,
2004545.000000,25.000000,
2004545.000000,25.000000,
2004545.000000,25.000000,
2004545.000000,25.000000,
2004545.000000,25.000000,
2006785.000000,25.000000,
2006785.000000,25.000000,
2006785.000000,25.000000,
2006785.000000,25.000000,
2006785.000000,25.000000,
2006785.000000,25.000000,
2008771.000000,25.000000,
2008771.000000,25.000000,
2008771.000000,25.000000,
2008771.000000,25.000000,
2008771.000000,25.000000,
2008771.000000,25.000000,
2008771.000000,25.000000,
2028303.142420,83.000000,
3001312.000000,25.000000,
3001312.000000,25.000000,
3001312.000000,25.000000,
3001312.000000,25.000000,
3001312.000000,25.000000,
3001312.000000,25.000000,
3001312.000000,25.000000,
3002912.000000,25.000000,
3002912.000000,25.000000,
3002912.000000,25.000000,
3002912.000000,25.000000,
3002912.000000,25.000000,
3004578.000000,25.000000,
3004578.000000,25.000000,
3004578.000000,25.000000,
3004578.000000,25.000000,
3004578.000000,25.000000,
3004578.000000,25.000000,
3006498.000000,25.000000,
3006498.000000,25.000000,
3006498.000000,25.000000,
3006498.000000,25.000000,
3006498.000000,25.000000,
3006498.000000,25.000000,
3006498.000000,25.000000,
3010051.000000,25.000000,
3010051.000000,25.000000,
3010051.000000,25.000000,
3010051.000000,25.000000,
3010051.000000,25.000000,
3010051.000000,25.000000,
3010051.000000,25.000000,
3029263.142420,83.000000,
4001632.000000,25.000000,
4001632.000000,25.000000,
4001632.000000,25.000000,
4001632.000000,25.000000,
4001632.000000,25.000000,
4001632.000000,25.000000,
4001632.000000,25.000000,
4003232.000000,25.000000,
4003232.000000,25.000000,
4003232.000000,25.000000,
4003232.000000,25.000000,
4003232.000000,25.000000,
4003232.000000,25.000000,
4003232.000000,25.000000,
4004545.000000,25.000000,
4004545.000000,25.000000,
4004545.000000,25.000000,
4004545.000000,25.000000,
4004545.000000,25.000000,
4004545.000000,25.000000,
4004545.000000,25.000000,
4006145.000000,25.000000,
4006145.000000,25.000000,
4006145.000000,25.000000,
4006145.000000,25.000000,
4006145.000000,25.000000,
4006145.000000,25.000000,
4007491.000000,25.000000,
4007491.000000,25.000000,
4007491.000000,25.000000,
4007491.000000,25.000000,
4007491.000000,25.000000,
4007491.000000,25.000000,
4007491.000000,25.000000,
4008804.000000,25.000000,
4008804.000000,25.000000,
4008804.000000,25.000000,
4008804.000000,25.000000,
4008804.000000,25.000000,
4008804.000000,25.000000,
4008804.000000,25.000000,
4012037.000000,25.000000,
4012037.000000,25.000000,
4012037.000000,25.000000,
4012037.000000,25.000000,
4012037.000000,25.000000,
4012037.000000,25.000000,
4012037.000000,25.000000,
4029903.142420,83.000000,
5001632.000000,25.000000,
5001632.000000,25.000000,
5001632.000000,25.000000,
5001632.000000,25.000000,
5001632.000000,25.000000,
5001632.000000,25.000000,
5001632.000000,25.000000,
5003232.000000,25.000000,
5003232.000000,25.000000,
5003232.000000,25.000000,
5003232.000000,25.000000,
5003232.000000,25.000000,
5003232.000000,25.000000,
5003232.000000,25.000000,
5004545.000000,25.000000,
5004545.000000,25.000000,
5004545.000000,25.000000,
5004545.000000,25.000000,
5004545.000000,25.000000,
5004545.000000,25.000000,
5004545.000000,25.000000,
5006145.000000,25.000000,
5006145.000000,25.000000,
5006145.000000,25.000000,
5006145.000000,25.000000,
5006145.000000,25.000000,
5006145.000000,25.000000,
5007778.000000,25.000000,
5007778.000000,25.000000,
5007778.000000,25.000000,
5007778.000000,25.000000,
5007778.000000,25.000000,
5007778.000000,25.000000,
5010051.000000,25.000000,
5010051.000000,25.000000,
5010051.000000,25.000000,
5010051.000000,25.000000,
5010051.000000,25.000000,
5010051.000000,25.000000,
5010051.000000,25.000000,
5028623.142420,83.000000,
6001312.000000,25.000000,
6001312.000000,25.000000,
6001312.000000,25.000000,
6001312.000000,25.000000,
6001312.000000,25.000000,
6001312.000000,25.000000,
6001312.000000,25.000000,
6002625.000000,25.000000,
6002625.000000,25.000000,
6002625.000000,25.000000,
6002625.000000,25.000000,
6002625.000000,25.000000,
6002625.000000,25.000000,
6004225.000000,25.000000,
6004225.000000,25.000000,
6004225.000000,25.000000,
6004225.000000,25.000000,
6004225.000000,25.000000,
6004225.000000,25.000000,
6005858.000000,25.000000,
6005858.000000,25.000000,
6005858.000000,25.000000,
6005858.000000,25.000000,
6005858.000000,25.000000,
6005858.000000,25.000000,
6005858.000000,25.000000,
6007171.000000,25.000000,
6007171.000000,25.000000,
6007171.000000,25.000000,
6007171.000000,25.000000,
6007171.000000,25.000000,
6007171.000000,25.000000,
6007171.000000,25.000000,
6009764.000000,25.000000,
6009764.000000,25.000000,
6009764.000000,25.000000,
6009764.000000,25.000000,
6009764.000000,25.000000,
6009764.000000,25.000000,
6009764.000000,25.000000,
6028943.142420,83.000000,
7001312.000000,25.000000,
7001312.000000,25.000000,
7001312.000000,25.000000,
7001312.000000,25.000000,
7001312.000000,25.000000,
7001312.000000,25.000000,
7002625.000000,25.000000,
7002625.000000,25.000000,
7002625.000000,25.000000,
7002625.000000,25.000000,
7002625.000000,25.000000,
7002625.000000,25.000000,
7004225.000000,25.000000,
7004225.000000,25.000000,
7004225.000000,25.000000,
7004225.000000,25.000000,
7004225.000000,25.000000,
7004225.000000,25.000000,
7004225.000000,25.000000,
7006178.000000,25.000000,
7006178.000000,25.000000,
7006178.000000,25.000000,
7006178.000000,25.000000,
7006178.000000,25.000000,
7006178.000000,25.000000,
7006178.000000,25.000000,
7008771.000000,25.000000,
7008771.000000,25.000000,
7008771.000000,25.000000,
7008771.000000,25.000000,
7008771.000000,25.000000,
7008771.000000,25.000000,
7008771.000000,25.000000,
7010084.000000,25.000000,
7010084.000000,25.000000,
7010084.000000,25.000000,
7010084.000000,25.000000,
7010084.000000,25.000000,
7010084.000000,25.000000,
7010084.000000,25.000000,
7028623.142420,83.000000,
8001632.000000,25.000000,
8001632.000000,25.000000,
8001632.000000,25.000000,
8001632.000000,25.000000,
8002945.000000,25.000000,
8002945.000000,25.000000,
8002945.000000,25.000000,
8002945.000000,25.000000,
8002945.000000,25.000000,
8002945.000000,25.000000,
8002945.000000,25.000000,
8005538.000000,25.000000,
8005538.000000,25.000000,
8005538.000000,25.000000,
8005538.000000,25.000000,
8005538.000000,25.000000,
8005538.000000,25.000000,
8005538.000000,25.000000,
8007491.000000,25.000000,
8007491.000000,25.000000,
8007491.000000,25.000000,
8007491.000000,25.000000,
8007491.000000,25.000000,
8007491.000000,25.000000,
8007491.000000,25.000000,
8009124.000000,25.000000,
8009124.000000,25.000000,
8009124.000000,25.000000,
8009124.000000,25.000000,
8009124.000000,25.000000,
8009124.000000,25.000000,
8009124.000000,25.000000,
8028943.142420,83.000000,
9001312.000000,25.000000,
9001312.000000,25.000000,
9001312.000000,25.000000,
9001312.000000,25.000000,
9001312.000000,25.000000,
9001312.000000,25.000000,
9002912.000000,25.000000,
9002912.000000,25.000000,
9002912.000000,25.000000,
9002912.000000,25.000000,
9002912.000000,25.000000,
9002912.000000,25.000000,
9004258.000000,25.000000,
9004258.000000,25.000000,
9004258.000000,25.000000,
9004258.000000,25.000000,
9004258.000000,25.000000,
9004258.000000,25.000000,
9004258.000000,25.000000,
9006178.000000,25.000000,
9006178.000000,25.000000,
9006178.000000,25.000000,
9006178.000000,25.000000,
9006178.000000,25.000000,
9006178.000000,25.000000,
9006178.000000,25.000000,
9008451.000000,25.000000,
9008451.000000,25.000000,
9008451.000000,25.000000,
9008451.000000,25.000000,
9008451.000000,25.000000,
9008451.000000,25.000000,
9008451.000000,25.000000,
9011684.000000,25.000000,
9011684.000000,25.000000,
9011684.000000,25.000000,
9011684.000000,25.000000,
9011684.000000,25.000000,
9011684.000000,25.000000,
9011684.000000,25.000000,
9029263.142420,83.000000,
10002592.000000,25.000000,
10002592.000000,25.000000,
10002592.000000,25.000000,
10002592.000000,25.000000,
10002592.000000,25.000000,
10003905.000000,25.000000,
10003905.000000,25.000000,
10003905.000000,25.000000,
10003905.000000,25.000000,
10003905.000000,25.000000,
10003905.000000,25.000000,
10005505.000000,25.000000,
10005505.000000,25.000000,
10005505.000000,25.000000,
10005505.000000,25.000000,
10005505.000000,25.000000,
10005505.000000,25.000000,
10005505.000000,25.000000,
10007458.000000,25.000000,
10007458.000000,25.000000,
10007458.000000,25.000000,
10007458.000000,25.000000,
10007458.000000,25.000000,
10007458.000000,25.000000,
10007458.000000,25.000000,
10009731.000000,25.000000,
10009731.000000,25.000000,
10009731.000000,25.000000,
10009731.000000,25.000000,
10009731.000000,25.000000,
10009731.000000,25.000000,
10009731.000000,25.000000,
10029263.142420,83.000000,
11001312.000000,25.000000,
11001312.000000,25.000000,
11001312.000000,25.000000,
11001312.000000,25.000000,
11001312.000000,25.000000,
11001312.000000,25.000000,
11001312.000000,25.000000,
11002945.000000,25.000000,
11002945.000000,25.000000,
11002945.000000,25.000000,
11002945.000000,25.000000,
11002945.000000,25.000000,
11002945.000000,25.000000,
11002945.000000,25.000000,
11004545.000000,25.000000,
11004545.000000,25.000000,
11004545.000000,25.000000,
11004545.000000,25.000000,
11004545.000000,25.000000,
11004545.000000,25.000000,
11004545.000000,25.000000,
11005858.000000,25.000000,
11005858.000000,25.000000,
11005858.000000,25.000000,
11005858.000000,25.000000,
11005858.000000,25.000000,
11005858.000000,25.000000,
11005858.000000,25.000000,
11007491.000000,25.000000,
11007491.000000,25.000000,
11007491.000000,25.000000,
11007491.000000,25.000000,
11007491.000000,25.000000,
11007491.000000,25.000000,
11007491.000000,25.000000,
11008804.000000,25.000000,
11008804.000000,25.000000,
11008804.000000,25.000000,
11008804.000000,25.000000,
11008804.000000,25.000000,
11008804.000000,25.000000,
11010117.000000,25.000000,
11010117.000000,25.000000,
11010117.000000,25.000000,
11010117.000000,25.000000,
11010117.000000,25.000000,
11010117.000000,25.000000,
11010117.000000,25.000000,
11028623.142420,83.000000,
12001312.000000,25.000000,
12001312.000000,25.000000,
12001312.000000,25.000000,
12001312.000000,25.000000,
12001312.000000,25.000000,
12001312.000000,25.000000,
12001312.000000,25.000000,
12002945.000000,25.000000,
12002945.000000,25.000000,
12002945.000000,25.000000,
12002945.000000,25.000000,
12002945.000000,25.000000,
12002945.000000,25.000000,
12002945.000000,25.000000,
12004258.000000,25.000000,
12004258.000000,25.000000,
12004258.000000,25.000000,
12004258.000000,25.000000,
12004258.000000,25.000000,
12005858.000000,25.000000,
12005858.000000,25.000000,
12005858.000000,25.000000,
12005858.000000,25.000000,
12005858.000000,25.000000,
12005858.000000,25.000000,
12009411.000000,25.000000,
12009411.000000,25.000000,
12009411.000000,25.000000,
12009411.000000,25.000000,
