BATTERY,1,99.995847,25775.142420,,
BATTERY,1,99.994163,29071.142420,,
BATTERY,1,99.993956,30351.142420,,
BATTERY,1,99.992272,33647.142420,,
BATTERY,1,99.992220,33968.142420,,
BATTERY,1,99.990536,37264.142420,,
BATTERY,1,99.990484,37585.142420,,
BATTERY,1,99.988799,40881.142420,,
BATTERY,1,99.988727,41330.142420,,
BATTERY,1,99.987099,44819.142420,,
BATTERY,1,99.987047,45139.142420,,
BATTERY,1,99.985362,48435.142420,,
BATTERY,1,99.985311,48756.142420,,
BATTERY,1,99.983626,52052.142420,,
BATTERY,1,99.936149,346735.142420,,
BATTERY,1,99.934465,350031.142420,,
BATTERY,1,99.934362,350671.142420,,
BATTERY,1,99.932677,353967.142420,,
BATTERY,1,99.932574,354608.142420,,
BATTERY,1,99.930889,357904.142420,,
BATTERY,1,99.930714,358993.142420,,
BATTERY,1,99.929086,362482.142420,,
BATTERY,1,99.928982,363122.142420,,
BATTERY,1,99.927298,366418.142420,,
BATTERY,1,99.840092,907695.142420,,
BATTERY,1,99.838407,910991.142420,,
BATTERY,1,99.838304,911631.142420,,
BATTERY,1,99.836620,914927.142420,,
BATTERY,1,99.836568,915248.142420,,
BATTERY,1,99.834883,918544.142420,,
BATTERY,1,99.834832,918865.142420,,
BATTERY,1,99.833147,922161.142420,,
BATTERY,1,99.833075,922610.142420,,
BATTERY,1,99.831446,926099.142420,,
BATTERY,1,99.831292,927059.142420,,
BATTERY,1,99.829607,930355.142420,,
BATTERY,1,99.829504,930996.142420,,
BATTERY,1,99.827819,934292.142420,,
BATTERY,1,99.816924,1001920.000000,,
BATTERY,1,99.816417,1002912.000000,,
BATTERY,1,99.655672,2000640.000000,,
BATTERY,1,99.655165,2001632.000000,,
BATTERY,1,99.655098,2002048.000000,,
BATTERY,1,99.654545,2003233.000000,,
BATTERY,1,99.654493,2003553.000000,,
BATTERY,1,99.653986,2004545.000000,,
BATTERY,1,99.653785,2005793.000000,,
BATTERY,1,99.653278,2006785.000000,,
BATTERY,1,99.653118,2007779.000000,,
BATTERY,1,99.652611,2008771.000000,,
BATTERY,1,99.492861,3000320.000000,,
BATTERY,1,99.492354,3001312.000000,,
BATTERY,1,99.492256,3001920.000000,,
BATTERY,1,99.491749,3002912.000000,,
BATTERY,1,99.491672,3003394.000000,,
BATTERY,1,99.491119,3004579.000000,,
BATTERY,1,99.490969,3005506.000000,,
BATTERY,1,99.490462,3006498.000000,,
BATTERY,1,99.490050,3009059.000000,,
BATTERY,1,99.489543,3010051.000000,,
BATTERY,1,99.329948,4000640.000000,,
BATTERY,1,99.329441,4001632.000000,,
BATTERY,1,99.329374,4002048.000000,,
BATTERY,1,99.328821,4003233.000000,,
BATTERY,1,99.328769,4003553.000000,,
BATTERY,1,99.328262,4004545.000000,,
BATTERY,1,99.328164,4005153.000000,,
BATTERY,1,99.327657,4006145.000000,,
BATTERY,1,99.327600,4006499.000000,,
BATTERY,1,99.327093,4007491.000000,,
BATTERY,1,99.327041,4007812.000000,,
BATTERY,1,99.326534,4008804.000000,,
BATTERY,1,99.326173,4011045.000000,,
BATTERY,1,99.325666,4012037.000000,,
BATTERY,1,99.166391,5000640.000000,,
BATTERY,1,99.165884,5001632.000000,,
BATTERY,1,99.165786,5002240.000000,,
BATTERY,1,99.165279,5003232.000000,,
BATTERY,1,99.165228,5003553.000000,,
BATTERY,1,99.164720,5004545.000000,,
BATTERY,1,99.164653,5004961.000000,,
BATTERY,1,99.164100,5006146.000000,,
BATTERY,1,99.163997,5006786.000000,,
BATTERY,1,99.163490,5007778.000000,,
BATTERY,1,99.163284,5009059.000000,,
BATTERY,1,99.162777,5010051.000000,,
BATTERY,1,99.003265,6000128.000000,,
BATTERY,1,99.002712,6001313.000000,,
BATTERY,1,99.002660,6001633.000000,,
BATTERY,1,99.002153,6002625.000000,,
BATTERY,1,99.002055,6003233.000000,,
BATTERY,1,99.001548,6004225.000000,,
BATTERY,1,99.001445,6004866.000000,,
BATTERY,1,99.000938,6005858.000000,,
BATTERY,1,99.000886,6006179.000000,,
BATTERY,1,99.000379,6007171.000000,,
BATTERY,1,99.000121,6008772.000000,,
BATTERY,1,98.999614,6009764.000000,,
BATTERY,1,98.840055,7000128.000000,,
BATTERY,1,98.839502,7001313.000000,,
BATTERY,1,98.839451,7001633.000000,,
BATTERY,1,98.838944,7002625.000000,,
BATTERY,1,98.838846,7003233.000000,,
BATTERY,1,98.838339,7004225.000000,,
BATTERY,1,98.838184,7005186.000000,,
BATTERY,1,98.837677,7006178.000000,,
BATTERY,1,98.837419,7007779.000000,,
BATTERY,1,98.836912,7008771.000000,,
BATTERY,1,98.836860,7009092.000000,,
BATTERY,1,98.836353,7010084.000000,,
BATTERY,1,98.676795,8000448.000000,,
BATTERY,1,98.676242,8001633.000000,,
BATTERY,1,98.676190,8001953.000000,,
BATTERY,1,98.675683,8002945.000000,,
BATTERY,1,98.675425,8004546.000000,,
BATTERY,1,98.674918,8005538.000000,,
BATTERY,1,98.674763,8006499.000000,,
BATTERY,1,98.674256,8007491.000000,,
BATTERY,1,98.674153,8008132.000000,,
BATTERY,1,98.673646,8009124.000000,,
BATTERY,1,98.513953,9000320.000000,,
BATTERY,1,98.513446,9001312.000000,,
BATTERY,1,98.513348,9001920.000000,,
BATTERY,1,98.512841,9002912.000000,,
BATTERY,1,98.512784,9003266.000000,,
BATTERY,1,98.512277,9004258.000000,,
BATTERY,1,98.512159,9004994.000000,,
BATTERY,1,98.511606,9006179.000000,,
BATTERY,1,98.511399,9007459.000000,,
BATTERY,1,98.510892,9008451.000000,,
BATTERY,1,98.510531,9010692.000000,,
BATTERY,1,98.510024,9011684.000000,,
BATTERY,1,98.350538,10001600.000000,,
BATTERY,1,98.350031,10002592.000000,,
BATTERY,1,98.350010,10002721.000000,,
BATTERY,1,98.349457,10003906.000000,,
BATTERY,1,98.349359,10004513.000000,,
BATTERY,1,98.348852,10005505.000000,,
BATTERY,1,98.348697,10006466.000000,,
BATTERY,1,98.348190,10007458.000000,,
BATTERY,1,98.347984,10008739.000000,,
BATTERY,1,98.347477,10009731.000000,,
BATTERY,1,98.187913,11000128.000000,,
BATTERY,1,98.187360,11001313.000000,,
BATTERY,1,98.187257,11001953.000000,,
BATTERY,1,98.186750,11002945.000000,,
BATTERY,1,98.186652,11003553.000000,,
BATTERY,1,98.186145,11004545.000000,,
BATTERY,1,98.186093,11004866.000000,,
BATTERY,1,98.185586,11005858.000000,,
BATTERY,1,98.185483,11006499.000000,,
BATTERY,1,98.184976,11007491.000000,,
BATTERY,1,98.184924,11007812.000000,,
BATTERY,1,98.184417,11008804.000000,,
BATTERY,1,98.184365,11009125.000000,,
BATTERY,1,98.183858,11010117.000000,,
BATTERY,1,98.024326,12000320.000000,,
BATTERY,1,98.023819,12001312.000000,,
BATTERY,1,98.023715,12001953.000000,,
BATTERY,1,98.023208,12002945.000000,,
BATTERY,1,98.023157,12003266.000000,,
BATTERY,1,98.022650,12004258.000000,,
BATTERY,1,98.022552,12004866.000000,,
BATTERY,1,98.022045,12005858.000000,,
BATTERY,1,98.021663,12008227.000000,,
BATTERY,1,98.021110,12009412.000000,,
BATTERY,1,97.861464,13000320.000000,,
BATTERY,1,97.860957,13001312.000000,,
BATTERY,1,97.860884,13001761.000000,,
BATTERY,1,97.860331,13002946.000000,,
BATTERY,1,97.860233,13003553.000000,,
BATTERY,1,97.859726,13004545.000000,,
BATTERY,1,97.859618,13005219.000000,,
BATTERY,1,97.859111,13006211.000000,,
BATTERY,1,97.858961,13007139.000000,,
