BATTERY,2,99.995316,29071.142420,,
BATTERY,2,99.995316,29071.142420,,
BATTERY,2,99.994579,33647.142420,,
BATTERY,2,99.994579,33647.142420,,
BATTERY,2,99.993996,37264.142420,,
BATTERY,2,99.993996,37264.142420,,
BATTERY,2,99.993414,40881.142420,,
BATTERY,2,99.993414,40881.142420,,
BATTERY,2,99.993310,41522.142420,,
BATTERY,2,99.991626,44818.142420,,
BATTERY,2,99.991043,48435.142420,,
BATTERY,2,99.991043,48435.142420,,
BATTERY,2,99.991022,48564.142420,,
BATTERY,2,99.989394,52053.142420,,
BATTERY,2,99.941386,350031.142420,,
BATTERY,2,99.941386,350031.142420,,
BATTERY,2,99.941314,350479.142420,,
BATTERY,2,99.939686,353968.142420,,
BATTERY,2,99.939052,357904.142420,,
BATTERY,2,99.939052,357904.142420,,
BATTERY,2,99.938846,359185.142420,,
BATTERY,2,99.937161,362481.142420,,
BATTERY,2,99.936527,366418.142420,,
BATTERY,2,99.936527,366418.142420,,
BATTERY,2,99.848790,910991.142420,,
BATTERY,2,99.848790,910991.142420,,
BATTERY,2,99.848156,914927.142420,,
BATTERY,2,99.848156,914927.142420,,
BATTERY,2,99.847573,918544.142420,,
BATTERY,2,99.847573,918544.142420,,
BATTERY,2,99.846990,922161.142420,,
BATTERY,2,99.846990,922161.142420,,
BATTERY,2,99.846887,922802.142420,,
BATTERY,2,99.845202,926098.142420,,
BATTERY,2,99.845078,926867.142420,,
BATTERY,2,99.843450,930356.142420,,
BATTERY,2,99.842816,934292.142420,,
BATTERY,2,99.842816,934292.142420,,
BATTERY,2,99.831761,1002912.000000,,
BATTERY,2,99.831761,1002912.000000,,
BATTERY,2,99.670856,2001632.000000,,
BATTERY,2,99.670856,2001632.000000,,
BATTERY,2,99.670758,2002240.000000,,
BATTERY,2,99.670251,2003232.000000,,
BATTERY,2,99.670039,2004545.000000,,
BATTERY,2,99.670039,2004545.000000,,
BATTERY,2,99.669678,2006785.000000,,
BATTERY,2,99.669678,2006785.000000,,
BATTERY,2,99.669549,2007587.000000,,
BATTERY,2,99.668996,2008772.000000,,
BATTERY,2,99.509087,3001312.000000,,
BATTERY,2,99.509087,3001312.000000,,
BATTERY,2,99.508829,3002912.000000,,
BATTERY,2,99.508829,3002912.000000,,
BATTERY,2,99.508721,3003586.000000,,
BATTERY,2,99.508214,3004578.000000,,
BATTERY,2,99.508095,3005314.000000,,
BATTERY,2,99.507542,3006499.000000,,
BATTERY,2,99.506970,3010051.000000,,
BATTERY,2,99.506970,3010051.000000,,
BATTERY,2,99.347215,4001632.000000,,
BATTERY,2,99.347215,4001632.000000,,
BATTERY,2,99.347117,4002240.000000,,
BATTERY,2,99.346610,4003232.000000,,
BATTERY,2,99.346398,4004545.000000,,
BATTERY,2,99.346398,4004545.000000,,
BATTERY,2,99.346326,4004994.000000,,
BATTERY,2,99.345773,4006179.000000,,
BATTERY,2,99.345562,4007491.000000,,
BATTERY,2,99.345562,4007491.000000,,
BATTERY,2,99.345350,4008804.000000,,
BATTERY,2,99.345350,4008804.000000,,
BATTERY,2,99.344829,4012037.000000,,
BATTERY,2,99.344829,4012037.000000,,
BATTERY,2,99.185395,5001632.000000,,
BATTERY,2,99.185395,5001632.000000,,
BATTERY,2,99.185137,5003232.000000,,
BATTERY,2,99.185137,5003232.000000,,
BATTERY,2,99.184925,5004545.000000,,
BATTERY,2,99.184925,5004545.000000,,
BATTERY,2,99.184827,5005153.000000,,
BATTERY,2,99.184320,5006145.000000,,
BATTERY,2,99.184248,5006594.000000,,
BATTERY,2,99.183695,5007779.000000,,
BATTERY,2,99.183329,5010051.000000,,
BATTERY,2,99.183329,5010051.000000,,
BATTERY,2,99.023786,6000320.000000,,
BATTERY,2,99.023279,6001312.000000,,
BATTERY,2,99.023067,6002625.000000,,
BATTERY,2,99.023067,6002625.000000,,
BATTERY,2,99.023000,6003041.000000,,
BATTERY,2,99.022447,6004226.000000,,
BATTERY,2,99.022184,6005858.000000,,
BATTERY,2,99.022184,6005858.000000,,
